"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"Ugycz2Ixg9RXFMBtQV94AaABAg","UCWeWCCPn5EhqcGe_zFJZvmg","Tarsha Mills","This is it exciting👶👶👍",2020-06-25 04:08:24
"Ugw-b7vNBDWqoihMKMt4AaABAg","UCcVrhRHZS_pbZs3wTZUhjcQ","Ronald Natee","We Stan the doctor tho she was so nice😫",2020-06-25 04:08:10
"UgwqxJw6MZp8r8Er0b14AaABAg","UClJmI5BeinFMmCxv_Ji2VfA","J Vlogs12","These fuckers copied the prince family’s title",2020-06-25 04:08:05
"UgzE8s_jhRxQv9M_IHV4AaABAg","UCy6z_rPdLAxBE3IaEETjUmQ","Ticotuber YT","Let me tell you that congrats on the hospital but that baby is fake the real one is Another one cus they give baby’s in towels and your girl shake him to hard but I am not saying a am a hater just elating people know that and sub to my Chanel",2020-06-25 04:07:34
"UgzAXWbEcBfcLKP5t9Z4AaABAg","UCFCm_T2WDqaFqkgP6Odr5Tg","Isabel Adrianna","THE 1ST TRENDING!!!! BOUT TIME THEY PUT THE BEST CHANNEL WITH THE BEST VIDEO FIRST!!! OMG I LOVE THEM SO MUCH!!! Congratulations on your new baby boy !!!🥰",2020-06-25 04:07:31
"Ugze2MhdrIboy6ag19d4AaABAg","UCkLsNuSvBQTNRMKpGzCX4DQ","megane ranger","Who is watching this rn and excited for tomorrow’s video💙",2020-06-25 04:07:30
"UgzH2I2ekfEPcyyA7YN4AaABAg","UCNvlV4QFN7Yfa7qL0Fn3q3Q","Ms.boba_ray Ye","WHAT THE FUCK?!",2020-06-25 04:07:22
"Ugy9SPiC04mEA5qCUNV4AaABAg","UCN4DWCXD-3qNQrTv0oMAlNg","dondon","bro who wants to see some chick give birth this channel is so overrated and annoying",2020-06-25 04:07:09
"UgxUAGYLLTJbOpZYgLh4AaABAg","UC1EcT5usjZ3EfZJHtRsDbnw","ItsEss","I just don’t know why he’s consoling us more than his wife delivering his first born",2020-06-25 04:07:01
"UgyyVdbct4JoL0wy3c54AaABAg","UC1zKz99oeumC7jOdxYZ1dGg","Lacey W","In my opinion ( which means nothing to the family) I believe this video should be shared with the family and only the family. This is such an amazing moment that should be shared with family only. It’s such a. Personally thing, 10000s of people ( some who don’t even care or support the family get to watch and it’s not right. ) I just wish this family well and they are in my thoughts and prayers . Congratulations on your beautiful blessing.",2020-06-25 04:06:54
"UgwG7FAmHODTjOwwCUF4AaABAg","UCEF45XouTR-v55LAGVC-zNg","mousy","Congratulations on your new baby! 🥰🥰🎉🥳😍🤩🎈",2020-06-25 04:06:42
"Ugw5uSeemAy-fptV1yB4AaABAg","UCo8z_aCw8yk20kx27D5blFA","Alex Marin","These dumb ads",2020-06-25 04:06:29
"UgwpxK0nMNtSgD_D4y94AaABAg","UChga8ASsVOWne8oCK636K5g","Snowyy Blxze","13:43 thell me what you see",2020-06-25 04:06:15
"UgxF2O6-Q4d-h_BwKBV4AaABAg","UCAdcyt1i1EzlC33QEF4s58A","Bibilopez","AWWWW OSCOR",2020-06-25 04:06:11
"UgwPfSO94_qz9R0FNpF4AaABAg","UCkq_sREpteROkmTeCPoibtg","samir abdul","So he kept cheating on her and now another kid? I don't really get this relationship",2020-06-25 04:06:07
"Ugwad5ML-FZRkr5vS_V4AaABAg","UCY3aGUD2OAwjflMW3jQdZuA","Nena Loca","❤️❤️❤️❤️ awe congratulations",2020-06-25 04:05:46
"UgzpNcG0zBN7v3wl3ql4AaABAg","UCYZYkE6QbNUDDuA61wKJmCA","sheijello","Look I don’t mean to be the elephant in the room by these guys are on the happy because of the money and success that they have if it was broke as fuck without any money or fame they wouldn’t be this damn happy",2020-06-25 04:05:36
"UgwLmguLFqDZcDE62MZ4AaABAg","UChVDrJwPfpL_pPXrR7LhXmA","Baljeet","you always gotta have some content",2020-06-25 04:05:07
"UgyGJM5CPZtI7xdXRU54AaABAg","UCx6kOTH8JKNOsA0A0myGWbg","Fatima Alvarez","Austin was breathing in and out as if he was the one that was pregnate 12:27",2020-06-25 04:04:59
"Ugwm_fWx2_YhyhAmckl4AaABAg","UC7d-7MwNVwEkYpN2qP6DVTQ","Anpex Roblox","Why at the end did he take his top off? Disgusting man",2020-06-25 04:04:58
"UgyAwxsr7eKjG8jvhlF4AaABAg","UCM6bWXUsKvRXTmVQyId4Kow","Noobz _Taken","Y’all they did it #1 on trending",2020-06-25 04:04:26
"UgyQU_61PE0KbLihsG94AaABAg","UCViF8mZTeqBVuPGkOVDGmDQ","Sam Es","Having kids is a beautiful moment that should have your undivided attention. It is one of the milestones you don’t get to experience again(I mean for each individual child). This guy is too interested in staring at a vapid lens instead of looking his wife in the eyes and just supporting her.",2020-06-25 04:04:14
"UgwMuKJl95axnvbnvml4AaABAg","UCmHleZXaY52mFXGRzvQSshw","icybreeze x","You don't know how excited I am for this vid",2020-06-25 04:04:13
"Ugx68AdNs4dNIJ-8yFp4AaABAg","UCfQSQgZJ147ZWaCqWIzTr4Q","bb","how does a pregnancy video get 8millionx more views than me making pancakes the world may never know",2020-06-25 04:04:10
"UgwFqSUnhK_nlZOCNlp4AaABAg","UC7XAQlBUb9P1IEFOpKUjDnQ","Jade Orgeron","I’m so happy for you",2020-06-25 04:03:50
"Ugyrc6prJZ8Qohjj1M14AaABAg","UCXb4MENYyp3Rdd4kK4wxWPw","Emanuele Oliveira","Omggggggg YESSSSS GOD BLESS U GUYS",2020-06-25 04:03:39
"UgxtcdQ4QbIanHpm4ER4AaABAg","UC2SgabOlNjCFTbA0vQFveLw","Tanasia Cooper","When she was pushing I was doing it too, and when they both cried I cried. 😭😭 My heart. ❤️ I am so happy for you guys, and I wish you all the best with your new family of 5! ❤️❤️❤️",2020-06-25 04:03:29
"UgxQi4MVQJGEctyBgqN4AaABAg","UCLQDuG9VVcJu3t3rDiyNM1g","Abreshmi","1 on Trending in the UK!!!!",2020-06-25 04:03:29
"Ugwpg4W1BTjkv-PTiMl4AaABAg","UCfTJY5KGwVgemCV0KbaOrKw","aka pocco","We got a little austin thatlle be runnin around soon",2020-06-25 04:03:29
"UgzstRxqL92jfXQC9YZ4AaABAg","UC_b5TjfOiOiewPEmuUnukzQ","PsyDuckie","Stop using the birth of a child for views. He's a person, not an item for internet clout.",2020-06-25 04:03:17
"UgxvnmAWeNSMo0aiIwF4AaABAg","UCngeC0_TYtujiFjPGfIZA-g","leobardo serna","how is this trending... i hope u have a miscarage...",2020-06-25 04:02:56
"UgzFWzgQpigWAqvk5cd4AaABAg","UCRvskgdF-LYrhPW64B7PY-A","Angelina Garcia","So beautiful 🍯❤️❤️❤️❤️",2020-06-25 04:02:30
"UgwdNHEo3-1NsBEYYWV4AaABAg","UCFlYXVHWTPQDjZ0sU9Qi6pQ","Ahsika Sims","Congratulations y’all",2020-06-25 04:01:49
"UgxGcje0blmepCUJLGh4AaABAg","UCn63bcO7xJa4vBdx88-hsUA","Daria Gheorghiut","YESSS HE WAS BORN ON MY BIRTHDAY",2020-06-25 04:01:44
"Ugx1o0dY3TfQ90FDgrV4AaABAg","UCwygbgkVUvoM67GOxOBP9kQ","Reba Ketal","Love makes  everything feels so beautiiful",2020-06-25 04:01:44
"UgznX8hhfCSsQtib04R4AaABAg","UCu4JHG22KhSiFpK9UTpXxdQ","Tonya Gingerich","Congratulations!!! Gods blessing on you new baby boy",2020-06-25 04:01:36
"UgwnVFF7FURerhJY7Yx4AaABAg","UC3SWgkdG9Kk0nSsl9Fd8kIA","A Quaint Gooch","1: Why the fuck is this shit on YouTube?
2: Why the fuck is this shit #1 on Trending?
😂😂
Congrats. Keep smilin' buddy.",2020-06-25 04:00:29
"UgzxQh5J0YtRTcDt2AJ4AaABAg","UCOjgGkPUEtV13X_Er0Ly6nQ","Abbie Weil","You see her nipple at one point",2020-06-25 03:59:47
"UgwmSQBag-b0iRrHvKx4AaABAg","UCs2J8GxuhlnlQXtljXnK9rA","Melody Music","Catherine: going through birth and pain

Austin: Film's everything",2020-06-25 03:59:09
"Ugxi8ZgRYMC5Uvll4jB4AaABAg","UCtSKzKdeS0hSwUqVxvLSMbg","Nicole Aborub","Oh my god I cried this is so beautiful",2020-06-25 03:58:30
"UgxL30pQpYVjE2Yu48t4AaABAg","UCyFIMfCnP2toEB0kIwlyAdw","Maricruz Duran","Awww omg he was born on my birthday!! Congratulations y’all!! I love y’all and god bless yall❤️",2020-06-25 03:58:29
"Ugy_DRB4nOObmjK84FR4AaABAg","UCBntn16TAdqfMsJZpCQNCeg","Selyn Mendez","Austin is breathing like he is gona push his boy out🤣🤣🤣🤣",2020-06-25 03:57:20
"UgzFVxmzZPeZBf418g94AaABAg","UCADsCZHfId-cP5_-gHhwVag","Dina Swidan","wow the day you guys found out u were preganat is my birthday ilysm",2020-06-25 03:57:17
"UgwxARe4JkpGj03J-6h4AaABAg","UC8Dbc02dILL9RDvC6whGZdg","Stephanie Hicks","OMGGGGG !!!!!",2020-06-25 03:57:16
"UgwztWH_gkVd80TFf-Z4AaABAg","UC1TF_vG5P18sx6wHZtKUbOA","Fall guys and family guy","Let’s be real Austin f* the 💩 out of her",2020-06-25 03:57:06
"UgyJLq6PPSfAPE698zV4AaABAg","UCICKi07KXak2klzFl4a5uiw","50k subs without videos pls sub I’ll luv u","Man oh man it feels like she’s been pregnant like 50 times with all this content",2020-06-25 03:57:05
"UgxrPgZDhMI6-MHgmOx4AaABAg","UCowGWn1uDKFJriGlIVH0AqQ","miles","Name it pubert",2020-06-25 03:57:03
"Ugxo92sZx0gvQcDmAvl4AaABAg","UC1TF_vG5P18sx6wHZtKUbOA","Fall guys and family guy","I feel like they’re always on trending with something about a baby

I never click on their vids, I just see them on trending",2020-06-25 03:56:26
"UgxQU4sJ4DIQD0d58vt4AaABAg","UCiBocY_imWkk5PmX0u6T6AQ","busted knee caps","Congrats but why did you document your child's labor it's a life not a new car,",2020-06-25 03:56:23
"Ugwar4Wm2KV9pPS-wbt4AaABAg","UCLvlU49rE2ZRFTdeSyYdBpg","JKARAZMOJML","Everyone text catherine and make her stressed out",2020-06-25 03:56:20
"UgxEA5E3N7omp-gEwv14AaABAg","UCTiXaqByXkH-h97DLlLkx1Q","Queen Club","His son was his Father’s Day gift 🥺 he’s the luckiest dad ever",2020-06-25 03:56:12
"Ugy6J2z9PEqTKicd1Ch4AaABAg","UCADsCZHfId-cP5_-gHhwVag","Dina Swidan","i cried during this video , he will grow up  and be a blessing for everyone u guys are the luckiest parents and so are your children iysm",2020-06-25 03:56:08
"Ugz9D9Lc6StOQlzMIOx4AaABAg","UCQmOsN_O4qEU_RAm-greemQ","Shadow The Hedgehog","who gives a shit",2020-06-25 03:56:00
"UgwHuoUyq3DjEwqiMVx4AaABAg","UC8gVIxq0Dquv4OQA_zsk60w","Kelly Evans","Seriously thats so kardashian",2020-06-25 03:55:59
"Ugz5ZRbeliS1tUtTZhB4AaABAg","UC1TF_vG5P18sx6wHZtKUbOA","Fall guys and family guy","These kids will hate their parents when they’re teens",2020-06-25 03:55:44
"UgwArGdlrGdjl6o8oOR4AaABAg","UCtX1EE6dAVgdluVcaa_39yA","iMariella","😭😭😭😭😭😭😭😭😭",2020-06-25 03:55:37
"UgxhAROYslBWrtxNoKF4AaABAg","UC-9niWGGA9NM9n_HXDdVblw","EXIST6NCE","His son was his Father’s Day gift. He’s the luckiest dad ever",2020-06-25 03:55:23
"UgzVBuWg9-N59oPS7qp4AaABAg","UCRueNB-8M0vz5-gFBYDn3gg","mzdimplez09100","Omg!!! You are the strongest Catherine!!! I can’t wait to meet lil man and I can’t wait to see what name y’all picked for lil man",2020-06-25 03:55:12
"UgyNBALrCnbiVe_nj1V4AaABAg","UCCaXujcPRdem_mzv-36wKcA","Dayanda chao","when are you going to do a new video😇",2020-06-25 03:55:09
"UgySamPcZWyRYk5px7l4AaABAg","UC-9niWGGA9NM9n_HXDdVblw","EXIST6NCE","His son was his Father’s Day gift 🥺 he’s the luckiest dad ever",2020-06-25 03:55:06
"UgzpEw-c-MoUie5t5P14AaABAg","UCYaHMkxIsxG2TVtHcIuc2ew","Skyraee","Yaaassss it was about time I love the baby he’s soooo cuuttee",2020-06-25 03:54:48
"UgxZkQ0R4rXpPbJdZwJ4AaABAg","UCSZr85rnZiDu99LToeSPMVg","Juanita Serrano","Nah hands down Catherine is so strong! Not even a scream. She is an amazing, powerful woman! 🙇🏾‍♀️🙏🏾🙏🏾",2020-06-25 03:54:34
"Ugz8XPmHOLGwkdO1k9B4AaABAg","UCVsioqUD-V7fdGQPMwNOWEw","Zara Zoo","Lets make this the most liked comment on the vid and maybe the most replied vid? probably not but we can try! if you want you can help me by liking it!",2020-06-25 03:54:33
"UgxYcFhofb-oFTbrsv54AaABAg","UCi2L4mfhmEx8ihsK_6Ko_Xg","Kool Kid With a K","I don't know who u guys are but congratulations anyways",2020-06-25 03:54:25
"UgwA99iEjinQizMsCPp4AaABAg","UC8TznXmaftPNXKtsOF0DjJQ","Alice santeliz","When are we going to meet the baby",2020-06-25 03:54:24
"UgyJ0BZTdkadTdT7KNJ4AaABAg","UC8RKWFZ4oVFFrCJCEboV0Dw","xX1siabXx","Congrats!!!",2020-06-25 03:53:21
"Ugxa7fc2LSbwDv9bi3J4AaABAg","UC55STJiY5iWLxn0jbs8Gudw","Chamara Dillard","The psychic predicted right.",2020-06-25 03:52:59
"UgwELov0PN_YCEtnJth4AaABAg","UCNuxU9Tt6xYIWy5L83JGJbw","Life As Sham","Congratulations",2020-06-25 03:52:35
"Ugxub2e43ol4OidUI2t4AaABAg","UC55STJiY5iWLxn0jbs8Gudw","Chamara Dillard","The psychic predicted right.",2020-06-25 03:52:28
"UgyZ5ApqMzwY_hwITyl4AaABAg","UC9e8Oeyq_D0JK7mUSIDX0Og","INSATIABLE HUNGER","Can we get a trillion views",2020-06-25 03:52:06
"Ugyus1yBNNegt_-JILp4AaABAg","UCBzKG2wjr_MbTZ-zXkOSTxA","Noely Medina","you are so lucky to have a husband like austin! you did amazing girl hes an angel !!!",2020-06-25 03:52:05
"UgwZkU4e7x5OXxYGn3h4AaABAg","UCJR4iXEQ23RrJDVU_v2j0gg","Avery Eastman","yes we love how catherine was like: this is so fun",2020-06-25 03:51:52
"Ugycyvnu3Z8WF5o-0CB4AaABAg","UCc5wYiqtBZAfLPx6z-oxs-g","Maryam Alrahma","I can’t wait to know the name of the baby boy 😍😍",2020-06-25 03:51:36
"UgwMFxk429Bz02xtAcp4AaABAg","UCYcIfKGM9A03RteRBXfLLZg","Steven Hines","Filming the most intimate moments of your life and putting them on the internet for profit is kind of sad.",2020-06-25 03:51:23
"Ugx0y6dNy2odg_84J6B4AaABAg","UCtgq4Mcxd0_HlyQwrxfR4YQ","LO & LIV","the family is complete🥺💓",2020-06-25 03:51:17
"UgyFBrXu9vkRRCpL3BB4AaABAg","UChxBo-n_aSh2pYKBu-zpY_w","Kim Hrahsel","i feel you..austin",2020-06-25 03:51:09
"UgyOOz9Z9bEqNs-fFnZ4AaABAg","UC0k2DD7sZ56qjiYkQDskhnw","Joseph Villanueva","Go check out my latest vid and leave a like I appreciate it",2020-06-25 03:50:47
"UgzApmzITHIppDPbouB4AaABAg","UC_3bgfvtzci1NdJkiAjsk2g","joodh ibrahim","congratulations",2020-06-25 03:50:40
"UgwIYofW-ErnfCmtHux4AaABAg","UCS9JD40LPZsvCQds_GVMjhg","Alecia Jimenez","IM CRYING❤️❤️❤️ My biggest congratulations Austin’s & Catherine on your sweet baby boy❤️❤️❤️",2020-06-25 03:50:39
"UgydEf5tA6pHorcOMCl4AaABAg","UCAiZYpnmQnIbajXPJ7yAFHA","mofi bot","wtf that thing look dead",2020-06-25 03:50:36
"UgzRTSzd6KdX9ylLzOJ4AaABAg","UCKCgPblKJ3Yw7AidMTvsD0w","Clarissa Holleyleemjll","Life sucks",2020-06-25 03:50:21
"Ugw533kQ2GqOWOv2VRd4AaABAg","UCGtlNVHwTaXEBJPvUvNn-3w","elfeverlasting","People in the comments being so hateful, wth. Catherine doesn’t “have kids for money”, she always said she wanted her children to be really close in age so they could grow up together, that’s why she got pregnant so soon after Alaïa. And if Catherine’s is okay with her own damn husband filming her delivery than I don’t know why y’all are so pressed for. Also, y’all be like “they are exploring their children for money!!!!”, they post 15 minutes videos every couple of days, those 15 minutes aren’t the children’s entire life, calm down",2020-06-25 03:50:14
"Ugwe10H74-W6jTs2SgV4AaABAg","UCT1F_AdBlyCkwf7l3eWocgQ","Galaxy 61","Wtf he opened his milkshake and found out he'll have a baby 🤨",2020-06-25 03:49:58
"UgyyZwhiyCxpEKE3AfB4AaABAg","UCj-hvs_e-DnGHwKT344QksQ","Cesar Reyes","At this point, y’all just having kids for content",2020-06-25 03:49:57
"Ugw3RPeym-JAD-YLMIt4AaABAg","UCJnuX76AMTeyl8H16UQeRgg","rebekahtonkin","Yesss austin finally got his baby boy that he’s been wanting forever 🥺. Congrats🥺💘",2020-06-25 03:49:56
"Ugy-D5Rr_MBz3CHnE7B4AaABAg","UCPxGCKRSvF_ie7lje90YLPg","Clotilde Bahati","When she was holding her breath I was doing it with her",2020-06-25 03:49:50
"UgyBp5NnXiDyh1y7We94AaABAg","UCz60In0WzcF5rN0z0L582gw","Aleena Zahid","Awwww this was sooo cuteeeee",2020-06-25 03:49:26
"UgySM2ZF6zEsd9rsgJ54AaABAg","UCW6L0j0ixpr5O9qfhWpwW1Q","B NOX","When the baby has a full set of hair",2020-06-25 03:48:40
"Ugz4Zw8Zlt2_9pYECA14AaABAg","UC1wZWt0et99ZIQU7osrWZeg","Kira Vineyard","Ahhhh omg Congratulations",2020-06-25 03:48:35
"UgzBOcqao4RYVSBChHZ4AaABAg","UCjTZFevCHy8Q5F25uu1R9_Q","Tracy Hendricks","💚",2020-06-25 03:47:57
"UgzhUWCLG1D8HTxEXbN4AaABAg","UCTb6fTkjJ-bfKksa7z-aUwQ","Audrey Hentges","i think his name is clayton",2020-06-25 03:47:52
"UgyXekp3O4V5ubd2F354AaABAg","UCbqwSzn6Kw_lZnKfXVFnQQQ","Willow johnson","you guy suck",2020-06-25 03:47:49
"Ugz5h6wiwfu1FcZEBIx4AaABAg","UChCIsjX7PMW3JwGBv9igJcg","꧁Aviary_Mace꧂","awww I cried at the end
so sweet",2020-06-25 03:47:41
"UgwzwfCN4nWLaKd2e9F4AaABAg","UCMhIJ-L2MX4PSJd_L5WhNxQ","Jakyah Palmer","I thought they were having him at Home",2020-06-25 03:47:41
"UgzeovcbaaSAGR6ZkTp4AaABAg","UCtSdbNsMBueDcAMypuWE-ug","Doung PheakTraa","ដសសចខ ផឲ ផសោមឋ",2020-06-25 03:47:29
"UgzV6H6Dmq4enkccM3N4AaABAg","UCAff5GbRWW_z0sGuC10KMjQ","real g mag c","why is this on trending ?",2020-06-25 03:47:26
"Ugzql7UUJuiQSnG4JWl4AaABAg","UCdBzmutBHIqhlK1OTvoamJg","Armani Holloman","I’m 3 months I’m scared asl to go thu all this omggg it’s my first one",2020-06-25 03:46:23
"Ugx-LKpjC_23HPee1W94AaABAg","UCDrUVRTotgtj7mOQte3ncFg","Amber_ gacha","Umm when she was getting jaded the baby there was a nip slip oop",2020-06-25 03:46:09
"Ugy3B8BatNFdBDLW0qR4AaABAg","UCHKrZCktIJD0yH1qlpKDJig","Melissa C-M","I feel like he was more interested in the camera then the birth of the child 🤷🏼‍♀️",2020-06-25 03:46:03
"UgwuG7JKPJIx21F-v2F4AaABAg","UC9h5rjcHaqWLVoB_81CmQWQ","Esmeralda Morales","Teach this kid to not destroy property damage though.",2020-06-25 03:46:03
"Ugxu1ybQyhvC9bV0BmJ4AaABAg","UCdmGao-D5y9yALOxyFrlVWg","Genesis Raquel","When I have a baby I hope the nurse will hype me up like that",2020-06-25 03:46:01
"UgwEO00fuYW7FvniNAV4AaABAg","UC7o7fJqNZwmdtc4qxb9yR1g","sourabh D S","Idc",2020-06-25 03:45:16
"UgzHtjA0IcM0xhF6nVJ4AaABAg","UCs0zLzeoShmXe_f9R-2Xk0Q","Fruity•Loop","Awww the way austin cryed",2020-06-25 03:45:00
"UgzGz3DCBjogrjlPMUV4AaABAg","UCx1CxmPOsmJpWTmtKOmpghw","kat vids ink","WHAT THE HELL",2020-06-25 03:44:25
"UgypFwPqX0qJHtYIE1J4AaABAg","UCDgo4FqkGfxO_tsENJIQtdw","Malik U-M","when your channel is dying have a new baby",2020-06-25 03:44:04
"UgzeQrd5Kj0KjLU5VqZ4AaABAg","UCpxfbycgv8Bdqp5pitjRcMQ","Zam R","Number 1",2020-06-25 03:43:53
"UgwZF3r1TkNwhrtFYO94AaABAg","UCBBCueAiis1_ZE9VqDxx3AA","Junk_ Bear","Too bad he was born this year",2020-06-25 03:43:44
"UgxS7Itl4FL81G2jMyp4AaABAg","UCpyBvDp3R2ho-_JVWs30qIg","Irma Martinez","I was crying throughout this whole video I am have been subscribed to the ace family some they hit 1 mill.❤️❤️",2020-06-25 03:43:33
"Ugy_m1l0awoOOYspGx94AaABAg","UCbYJxBrWYjo-WNmZ2oVvcMQ","Samiha Mowla","There are a lot of comments but if any of you guys find my comment please like it or reply back so I know 😊",2020-06-25 03:43:31
"UgzLzho_uBeSfEqrkVZ4AaABAg","UCNuxU9Tt6xYIWy5L83JGJbw","Life As Sham","I love you guys who's been here from there first video? Only real Ace family was riding from the start.",2020-06-25 03:43:31
"Ugy8GbK5AF0O2xouvpB4AaABAg","UCGX9HY8MMHpqlocHcVlObQA","Gabrielle Starks","Anybody else see the nip slip",2020-06-25 03:43:28
"UgwBCEcppvBBRG_ErEx4AaABAg","UCsEA1nyek-xGaD3ei2CKTmw","Armedald","What",2020-06-25 03:43:04
"UgzaHghFTRvFDgL0IN14AaABAg","UCz60In0WzcF5rN0z0L582gw","Aleena Zahid","IMMA OG ACE FAMILY MEBR FROM WHEN THEIR CHANNEL WAS CALLED CATHERINE AND AUSTING",2020-06-25 03:42:41
"Ugzpb-EqyFpe1a5W6NV4AaABAg","UCMNC_EWCslct1HRoReROzow","Cozy Rose","PLZ MAKE THE BOYS NAME START WITH A C FOR ACE",2020-06-25 03:42:41
"UgwYuvt17pVpxJUQOal4AaABAg","UCMuwNMzOW30UEHiR6bMetLA","Hannah Campbell","i can’t believe i have been watching all the way through elle being a little baby till now her third kid. it’s amazing. love you Ace Fam!❤️✨",2020-06-25 03:42:25
"UgyhzrrPl0xFFX8uPs94AaABAg","UCEYRj_YgllFeFIIYqvBg2wQ","briana davis","I'll show yall some love❤❤❤❤❤❤",2020-06-25 03:41:31
"UgwHyu_g5XtZHlqTpxx4AaABAg","UCDZbfQ2NFqz-TwRJQwNUyTw","Irene Rios","The fact that I was pushing with her , Nd I started crying with Austin , 😭🥰",2020-06-25 03:41:21
"Ugw6FCEFLDtd0ZR3KHJ4AaABAg","UCJlG7AHauyXO4fq4-_pEprg","Diane B","😍",2020-06-25 03:41:11
"UgzFxliLOMvetZpiR0F4AaABAg","UCEYRj_YgllFeFIIYqvBg2wQ","briana davis","I was I was part of ace family they seem to have a good life I love you Austin and catherine",2020-06-25 03:40:58
"Ugz3GEBxVii4JYzU25d4AaABAg","UCNSQyxxNXS73c_rJXobkhBw","Distance 17","Was she actually numbed waste down during the delivery?",2020-06-25 03:40:47
"UgzRGHzDBMQO3Nj0U_h4AaABAg","UCmB8tsjlDia3OBjR3bPcXfQ","Vanessa Banda","Ugh when Catherine is on the phone at the beginning 😭😭😭 I cried when I watched that and it got me again!!!! 😭😭😭😭 CONGRATULATIONS ACE FAMMMIILLLAAAYYYYYY!!!!",2020-06-25 03:40:43
"UgxTSsL88iU0LqSlqt54AaABAg","UCXoQY8zTP44SKbjlrRlHqeg","Vanessa Pellegrini","congrats ace family!!!",2020-06-25 03:40:39
"UgyO5mLBVsIrJA7WeEt4AaABAg","UClcMBEtJrVefEl3MDfKdxpg","avni_ gàmêr","Y haven't they posted yet...???????? 😭",2020-06-25 03:40:13
"Ugxrhhtqcu2LoQJKm9R4AaABAg","UC-Nbc3A1bP7uVvby1vMoQFw","Jaha Azoro","omg a normal family just had a baby we should watch them and let them get paid even though babies r born everyday.",2020-06-25 03:40:08
"Ugwj0OSMdEosBIbNKop4AaABAg","UCy-F4Cl-KSqS42WySg0iFwg","Guess Who","Another kid for fame what a funny family !!! 🥱😂",2020-06-25 03:39:54
"UgyySjdfbL4T543zSdJ4AaABAg","UCITQGJcik9_OKR_RF1XjJaQ","Siti Noor irdina","Seeing austin crying was the sweetest part ever ❤️",2020-06-25 03:39:39
"Ugy80n9x2GSwr53oimd4AaABAg","UCVvaZss9FpiT5X6vLKCecTg","VicktorGalcar","Congratulations, God blest your new baby, baby welcom to this world!👏🏻👏🏻👏🏻👏🏻👏🏻",2020-06-25 03:39:22
"UgypqEz8FgYw169m3mV4AaABAg","UCZ7BmhIuhMq7KJLMh5JN1lg","Antonio Gause","And family your baby boy was born in my birth day",2020-06-25 03:39:10
"UgwY-HzDlbOy7LCSMbl4AaABAg","UC2sjpe1LU3FOL6Wj2iZj4Xg","Xd N10CITEE","Your video got number one on trending",2020-06-25 03:39:04
"UgzM0PWnxgNd0nKSMN94AaABAg","UCwaPoY-duULVxxFTX5nvxxw","i d k","My hearth went 💖😲 how adorable congrats!",2020-06-25 03:38:57
"UgzrH62y3gI_mlaM03p4AaABAg","UC8iBRi5iOdaiuKbTAHqkQHA","SerrNexus","I cant wait till the next video!",2020-06-25 03:38:10
"Ugx8OciK6KVaeHaWBkV4AaABAg","UCB7Jh_I4mBbBLAw1M8BQbtQ","Professor Onion","Dont think im weird but at the delivery I saw. A nip slip",2020-06-25 03:38:09
"Ugw53qfVeDVDPjWZBcJ4AaABAg","UCgHYghWdI1sEeoU6mIk_bBw","Erika .G","Who else texted the number❤️",2020-06-25 03:37:54
"UgxYN9ZeIdTNI3ub31x4AaABAg","UCBkrrmJcz_K-ah6cc5GRsng","Emma Jimenez","Hi",2020-06-25 03:37:41
"UgxsBw9br0X8jpbf_lx4AaABAg","UC-bGVeiF00aw6Nq_4clbi1Q","Abdulaziz Alotibi","There's this thing called privacy in life.",2020-06-25 03:37:41
"UgwBcHSY5B32OaReNRF4AaABAg","UCfcCp0WjEBrAWxltQ7Q_y3w","Wilbert Berongoy","Does having a baybe be painful",2020-06-25 03:37:29
"Ugwood38XaLoy_A0fPh4AaABAg","UCo8G95pg19eeiKTzbkrictw","Jaida Graham","CONGRATSSSS🥳🥳🥳🥳",2020-06-25 03:37:24
"UgxyOcF3lA721QKW5ZR4AaABAg","UCLJHU9CmXAZDY4m0S0AQ6ZQ","Lovely Drawing Painting","i'm so happy to see this video.",2020-06-25 03:37:03
"UgxUUAyquOCi-QeQFAp4AaABAg","UCNAyWsBVFEYWnpZVUkvNSlQ","Alejando Pina","There’s no point in having a child we might all die",2020-06-25 03:36:59
"Ugw-IrXDQZlyJ6jRN6p4AaABAg","UCSzd5D0xlsgabeV8hDj5jWw","Adriana and Daniela","I loved the video",2020-06-25 03:36:25
"UgxYM89gUGmBp5tYVml4AaABAg","UCmHVO9Wn_ul6HOBIoCchIKg","Nicole sumalinog","😩❤❤❤❤❤❤❤",2020-06-25 03:36:21
"Ugw1DobeWa1vJJA-e2F4AaABAg","UCsSl4kaa7DKvcgSN0ivLxtg","DangerDan567","Is it me or does the sound at the start of the vid gives me the stranger things vibe",2020-06-25 03:36:10
